avg_play_size,avg_task_size,change_set_avg,change_set_max,code_churn,code_churn_avg,code_churn_max,commit,commits_count,committed_at,contributors,defective,filepath,highest_experience,lines_blank,lines_code,lines_comment,loc_added,loc_added_avg,loc_added_max,loc_removed,loc_removed_avg,loc_removed_max,median_hunks_count,minor_contributors,num_block_error_hanling,num_blocks,num_command_calls,num_conditions,num_decisions,num_deprecated_keywords,num_deprecated_modules,num_distinct_modules,num_external_modules,num_fact_modules,num_filters,num_ignore_errors,num_import_playbook,num_import_role,num_import_tasks,num_include,num_include_role,num_include_tasks,num_include_vars,num_keys,num_lookups,num_loops,num_math_operations,num_names_with_vars,num_plays,num_roles,num_sh_commands,num_suspicious_comments,num_tasks,num_tokens,num_unique_names,num_user_interaction,num_vars,repo,text_entropy,tokens
5.0,5.0,52.0,52.0,6.0,6.0,6.0,344abac102f89709a5af4b9a3e982de75026cb95,1.0,1394627457.0,1.0,no,ansible/biocache.yml,100.0,1.0,5.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,AtlasOfLivingAustralia/ala-install,2.52,host biocach remot user root role common biocach
5.0,5.0,52.0,52.0,6.0,6.0,6.0,344abac102f89709a5af4b9a3e982de75026cb95,1.0,1394627457.0,1.0,no,ansible/cli.yml,100.0,1.0,5.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,AtlasOfLivingAustralia/ala-install,2.52,host cli remot user root role common cli
5.0,5.0,52.0,52.0,6.0,6.0,6.0,344abac102f89709a5af4b9a3e982de75026cb95,1.0,1394627457.0,1.0,no,ansible/collectory.yml,100.0,1.0,5.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,AtlasOfLivingAustralia/ala-install,2.52,host collectori remot user root role common collectori
5.0,5.0,52.0,52.0,6.0,6.0,6.0,344abac102f89709a5af4b9a3e982de75026cb95,1.0,1394627457.0,1.0,no,ansible/datacheck.yml,100.0,1.0,5.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,AtlasOfLivingAustralia/ala-install,2.52,host datacheck remot user root role common datacheck
5.0,5.0,52.0,52.0,6.0,6.0,6.0,344abac102f89709a5af4b9a3e982de75026cb95,1.0,1394627457.0,1.0,no,ansible/hubs-webapp.yml,100.0,1.0,5.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,AtlasOfLivingAustralia/ala-install,2.52,host hubswebapp remot user root role common hubswebapp
0.0,2.0,52.0,52.0,5.0,5.0,5.0,344abac102f89709a5af4b9a3e982de75026cb95,1.0,1394627457.0,1.0,no,ansible/roles/biocache/handlers/main.yml,100.0,1.0,4.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,13.0,2.0,0.0,0.0,AtlasOfLivingAustralia/ala-install,3.39,name restart cassandra servic namecassandra staterestart name configur cassandra shell cassandracli path
0.0,5.0,52.0,52.0,130.0,130.0,130.0,344abac102f89709a5af4b9a3e982de75026cb95,1.0,1394627457.0,1.0,no,ansible/roles/biocache/tasks/main.yml,100.0,22.0,108.0,0.0,130.0,130.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,315.0,21.0,0.0,1.0,AtlasOfLivingAustralia/ala-install,6.69,includ path name determin applic local repo local action stat path local repo dir biocach servic path regist biocach war path name fetch applic local repo local action get url url biocach servic url dest local repo dir biocach servic path biocach war path name setup yum repo copi path path name instal packag yum name item statepres item java datastax cassandra httpd tag packag notifi restart cassandra configur cassandra restart apach name set cassandra use byte order partition lineinfil path regexppartition linepartition path order partition notifi restart cassandra name setup product set cassandra overwrit file copi src path dest path item src path dest path src path dest path notifi restart cassandra name disabl swap shell sudo swapoff name copi transient file tmp schema etc copi src item desttmp item path name add common tomcat jar solr log jt copi srctomcatlib item destusrshar tomcat lib item item path path path path path path notifi restart tomcat name copi solr webapp copi srctomcatwebapp solr path destvarlib tomcat webapp solr path notifi restart tomcat name copi biocach webapp copi src local repo dir biocach servic path destvarlib tomcat webapp biocach servic path notifi restart tomcat name ensur tomcat context directori exist file pathusrshar tomcat confcatalinalocalhost statedirectori ownertomcat grouptomcat notifi restart tomcat name copi solr context copi srctomcatcontext solr path destusrshar tomcat confcatalinalocalhost solr path ownertomcat grouptomcat notifi restart tomcat name ensur applic data directori exist file path data dir biocach statedirectori ownertomcat grouptomcat name copi data asset copi srcdataconfig dest data dir biocach ownertomcat grouptomcat name copi solr config copi srcsolr dest data dir ownertomcat grouptomcat notifi restart tomcat name ensur target directori exist data subdirectori etc file path item statedirectori ownertomcat grouptomcat item data dir alalayersreadyshap data dir biocacheload data dir biocachemedia data dir biocacheupload data dir cach name copi templat config templat src item dest data dir biocach item ownertomcat grouptomcat item path name set data ownership data own tomcat file path data dir item ownertomcat grouptomcat recursetru item biocach ala biocacheload biocachemedia biocacheupload cach notifi restart tomcat name set solr directori ownership data own tomcat file path data dir solr ownertomcat grouptomcat recursetru notifi restart tomcat name set permiss biocacheload todo restrict permiss file path data dir biocacheload mode notifi restart tomcat
0.0,5.0,52.0,52.0,11.0,11.0,11.0,344abac102f89709a5af4b9a3e982de75026cb95,1.0,1394627457.0,1.0,no,ansible/roles/biocache/vars/main.yml,100.0,3.0,5.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,AtlasOfLivingAustralia/ala-install,3.32,datastax dsc cassandra cassandra biocach servic url http path solr solr biocach servic biocacheservicesnapshot
0.0,2.0,52.0,52.0,51.0,51.0,51.0,344abac102f89709a5af4b9a3e982de75026cb95,1.0,1394627457.0,1.0,no,ansible/roles/cli/tasks/main.yml,100.0,14.0,37.0,0.0,51.0,51.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,199.0,15.0,0.0,3.0,AtlasOfLivingAustralia/ala-install,6.21,name determin lucen index local repo local action stat path local repo dir col path regist lucen path name fetch prebuilt lucen index exist local action get url url lucen namematch url dest local repo dir col path lucen path name determin biocachestor jar local repo local action stat path local repo dir biocach store regist biocach store path name fetch biocachestor jar exist local action get url url biocach store url dest local repo dir biocach store biocach store path name ensur lucen directori exist file path data dir lucen statedirectori ownertomcat grouptomcat name determin lucen index big stat path data dir lucenecol path regist lucen path name copi lucen index one exist big copi src local repo dir col path dest data dir lucenecol path lucen path name unpackag lucen index newli copi shell tar xvf data dir lucenecol path lucen path name set data ownership data own tomcat file path data dir lucen ownertomcat grouptomcat recursetru name ensur biocach directori exist file pathusrlibbiocach statedirectori name copi biocach log config copi path path name copi biocach store jar copi src local repo dir biocach store destusrlibbiocach biocach store name unjar biocach shell jar usrlibbiocach biocach store usrlibbiocachelib name creat templat path templat path path mode name make symlink usrbinbiocach file path destusrbinbiocach statelink
0.0,3.0,52.0,52.0,6.0,6.0,6.0,344abac102f89709a5af4b9a3e982de75026cb95,1.0,1394627457.0,1.0,no,ansible/roles/cli/vars/main.yml,100.0,1.0,3.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,AtlasOfLivingAustralia/ala-install,2.58,lucen namematch url http path path biocach store url http path biocach store path
